resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,fastestLapTime_seconds
20646,350,24,10,15,19,12,12,12,0.0,53,+1:06.106,51,12,1:25.102,245.056,1,85.102
20647,350,808,4,12,20,13,13,13,0.0,53,+1:18.919,53,9,1:24.644,246.382,1,84.644
20648,350,37,15,22,16,14,14,14,0.0,52,\N,47,16,1:26.325,241.584,11,86.325
20649,350,153,5,17,15,15,15,15,0.0,52,\N,51,15,1:25.472,243.995,11,85.472
20650,350,16,10,14,11,16,16,16,0.0,52,\N,51,10,1:24.937,245.532,11,84.937
20651,350,10,166,24,24,17,17,17,0.0,51,\N,50,17,1:27.765,237.620,12,87.765
20652,350,5,205,19,18,18,18,18,0.0,51,\N,50,18,1:27.822,237.466,12,87.822
20653,350,29,164,20,23,19,19,19,0.0,51,\N,45,20,1:28.875,234.653,12,88.875
20654,350,810,166,25,21,20,20,20,0.0,50,\N,46,19,1:28.171,236.526,13,88.171
20659,351,4,6,8,1,1,1,1,25.0,61,1:57:53.579,58,1,1:47.976,169.137,1,107.976
20660,351,20,9,5,2,2,2,2,18.0,61,+0.293,59,2,1:48.141,168.879,1,108.141
20661,351,17,9,6,5,3,3,3,15.0,61,+29.141,54,5,1:49.706,166.470,1,109.706
20662,351,18,1,1,4,4,4,4,12.0,61,+30.384,61,7,1:49.711,166.462,1,109.711
20663,351,3,131,4,7,5,5,5,10.0,61,+49.394,55,8,1:50.125,165.837,1,110.125
20664,351,22,3,9,6,6,6,6,8.0,61,+56.101,52,9,1:50.334,165.522,1,110.334
20665,351,9,4,11,8,7,7,7,6.0,61,+1:26.559,56,3,1:49.255,167.157,1,109.255
20666,351,13,6,7,24,8,8,8,4.0,61,+1:53.297,45,12,1:52.079,162.945,1,112.079
20667,351,16,10,14,15,9,9,9,2.0,61,+2:02.416,45,15,1:52.473,162.374,1,112.473
20668,351,807,3,10,17,10,10,10,1.0,61,+2:12.791,45,13,1:52.213,162.751,1,112.213
20669,351,808,4,12,12,11,11,11,0.0,60,\N,46,11,1:51.903,163.202,11,111.903
20670,351,153,5,17,11,12,12,12,0.0,60,\N,43,14,1:52.333,162.577,11,112.333
20671,351,30,131,3,9,13,13,13,0.0,60,\N,54,4,1:49.680,166.509,11,109.68
20672,351,67,5,16,13,14,14,14,0.0,60,\N,59,6,1:49.710,166.464,11,109.71
20673,351,810,166,25,20,15,15,15,0.0,59,\N,55,17,1:52.513,162.317,12,112.513
20674,351,5,205,19,19,16,16,16,0.0,58,\N,53,18,1:53.051,161.544,5,113.051
20683,352,20,9,5,1,1,1,1,25.0,53,1:30:27.323,51,3,1:33.653,223.219,1,93.653
20684,352,17,9,6,2,2,2,2,18.0,53,+0.905,53,1,1:33.474,223.647,1,93.474
20685,352,4,6,8,4,3,3,3,15.0,53,+2.721,53,4,1:33.823,222.815,1,93.823
20686,352,18,1,1,5,4,4,4,12.0,53,+13.522,53,2,1:33.529,223.515,1,93.529
20687,352,1,1,2,8,5,5,5,10.0,53,+39.595,35,9,1:35.182,219.633,1,95.182
20688,352,30,131,3,10,6,6,6,8.0,53,+59.933,52,7,1:34.853,220.395,1,94.853
20689,352,155,15,23,14,7,7,7,6.0,53,+1:04.038,50,6,1:34.486,221.251,1,94.486
20690,352,2,15,22,11,8,8,8,4.0,53,+1:09.648,52,10,1:35.521,218.854,1,95.521
20691,352,22,3,9,7,9,9,9,2.0,53,+1:10.846,53,11,1:35.597,218.680,1,95.597
20692,352,67,5,16,18,10,10,10,1.0,53,+1:12.806,52,8,1:35.116,219.786,1,95.116
20693,352,153,5,17,16,11,11,11,0.0,52,\N,49,5,1:34.365,221.535,11,94.365
20694,352,5,205,19,20,12,12,12,0.0,52,\N,51,14,1:37.620,214.148,11,97.62
20695,352,15,205,18,19,13,13,13,0.0,51,\N,28,15,1:39.710,209.660,12,99.71
20696,352,10,166,24,22,14,14,14,0.0,51,\N,51,17,1:39.813,209.443,12,99.813
20697,352,811,164,21,23,15,15,15,0.0,51,\N,49,18,1:40.329,208.366,12,100.329
20698,352,29,164,20,24,16,16,16,0.0,50,\N,33,16,1:39.806,209.458,13,99.806
20707,353,4,6,8,3,1,1,1,25.0,55,2:48:20.810,42,1,1:50.257,183.335,1,110.257
20708,353,1,1,2,4,2,2,2,18.0,55,+14.999,42,3,1:50.430,183.048,1,110.43
20709,353,13,6,7,6,3,3,3,15.0,55,+30.868,44,4,1:50.502,182.928,1,110.502
20710,353,30,131,3,9,4,4,4,12.0,55,+39.688,43,8,1:51.835,180.748,1,111.835
20711,353,9,4,11,8,5,5,5,10.0,55,+47.734,45,7,1:51.604,181.122,1,111.604
20712,353,24,10,15,17,6,6,6,8.0,55,+53.571,45,5,1:51.371,181.501,1,111.371
20713,353,22,3,9,10,7,7,7,6.0,55,+1:09.257,45,6,1:51.564,181.187,1,111.564
20714,353,155,15,23,12,8,8,8,4.0,55,+1:17.889,42,14,1:53.086,178.748,1,113.086
20715,353,2,15,22,13,9,9,9,2.0,55,+1:20.107,42,15,1:53.263,178.469,1,113.263
20716,353,807,3,10,11,10,10,10,1.0,55,+1:20.851,43,10,1:51.982,180.511,1,111.982
20717,353,153,5,17,15,11,11,11,0.0,55,+1:24.146,43,9,1:51.962,180.543,1,111.962
20718,353,18,1,1,7,12,12,12,0.0,55,+1:29.939,42,11,1:52.193,180.171,1,112.193
20719,353,5,205,19,21,13,13,13,0.0,54,\N,43,16,1:55.018,175.746,11,115.018
20720,353,811,164,21,24,14,14,14,0.0,53,\N,30,20,1:59.290,169.452,12,119.29
20721,353,29,164,20,23,15,15,15,0.0,53,\N,36,19,1:58.313,170.851,12,118.313
20731,354,20,9,5,2,1,1,1,25.0,71,1:33:11.803,70,6,1:14.283,208.828,1,74.283
20732,354,17,9,6,3,2,2,2,18.0,71,+4.243,69,4,1:14.047,209.493,1,74.047
20733,354,4,6,8,5,3,3,3,15.0,71,+6.807,67,2,1:13.855,210.038,1,73.855
20734,354,1,1,2,4,4,4,4,12.0,71,+14.634,66,1,1:13.851,210.049,1,73.851
20735,354,18,1,1,11,5,5,5,10.0,71,+15.593,71,3,1:13.932,209.819,1,73.932
20736,354,3,131,4,13,6,6,6,8.0,71,+35.320,65,5,1:14.184,209.107,1,74.184
20737,354,30,131,3,8,7,7,7,6.0,71,+43.456,71,12,1:15.219,206.229,1,75.219
20738,354,807,3,10,1,8,8,8,4.0,70,\N,70,8,1:14.985,206.873,11,74.985
20739,354,9,4,11,7,9,9,9,2.0,70,\N,61,11,1:15.161,206.388,11,75.161
20740,354,155,15,23,12,10,10,10,1.0,70,\N,65,7,1:14.748,207.529,11,74.748
20741,354,153,5,17,14,11,11,11,0.0,70,\N,68,16,1:15.695,204.932,11,75.695
20742,354,16,10,14,22,12,12,12,0.0,70,\N,64,9,1:14.997,206.840,11,74.997
20743,354,67,5,16,19,13,13,13,0.0,70,\N,69,17,1:15.935,204.285,11,75.935
20744,354,22,3,9,6,14,14,14,0.0,70,\N,69,13,1:15.227,206.207,11,75.227
20745,354,13,6,7,9,15,15,15,0.0,70,\N,69,14,1:15.330,205.925,11,75.33
20746,354,808,4,12,10,16,16,16,0.0,70,\N,70,15,1:15.485,205.503,11,75.485
20747,354,2,15,22,15,17,17,17,0.0,70,\N,68,10,1:15.068,206.644,11,75.068
20748,354,5,205,19,20,18,18,18,0.0,69,\N,69,20,1:17.161,201.039,12,77.161
20749,354,15,205,18,18,19,19,19,0.0,69,\N,69,21,1:17.316,200.636,12,77.316
20750,354,10,166,24,17,20,20,20,0.0,69,\N,66,23,1:17.695,199.657,12,77.695
20751,354,811,164,21,24,21,21,21,0.0,69,\N,66,24,1:17.731,199.565,12,77.731
20752,354,32,164,20,23,22,22,22,0.0,65,\N,63,22,1:17.690,199.670,16,77.69
20755,355,20,9,5,1,1,1,1,25.0,55,1:39:36.837,50,4,1:41.739,196.526,1,101.739
20756,355,1,1,2,2,2,2,2,18.0,55,+10.162,47,1,1:41.274,197.428,1,101.274
20757,355,18,1,1,4,3,3,3,15.0,55,+11.047,48,2,1:41.636,196.725,1,101.636
20758,355,3,131,4,9,4,4,4,12.0,55,+30.747,52,3,1:41.711,196.580,1,101.711
20759,355,9,4,11,11,5,5,5,10.0,55,+39.026,51,5,1:41.753,196.499,1,101.753
20760,355,808,4,12,10,6,6,6,8.0,55,+43.520,52,8,1:42.311,195.427,1,102.311
20761,355,4,6,8,3,7,7,7,6.0,55,+43.797,52,7,1:42.227,195.588,1,102.227
20762,355,17,9,6,5,8,8,8,4.0,55,+44.243,52,6,1:42.196,195.647,1,102.196
20763,355,153,5,17,17,9,9,9,2.0,55,+50.201,49,15,1:42.727,194.636,1,102.727
20764,355,13,6,7,6,10,10,10,1.0,55,+50.868,52,14,1:42.725,194.640,1,102.725
20765,355,2,15,22,14,11,11,11,0.0,55,+51.551,52,12,1:42.673,194.738,1,102.673
20766,355,22,3,9,7,12,12,12,0.0,55,+57.686,50,11,1:42.669,194.746,1,102.669
20767,355,16,10,14,13,13,13,13,0.0,55,+58.325,52,13,1:42.695,194.696,1,102.695
20768,355,155,15,23,12,14,14,14,0.0,55,+59.558,53,16,1:42.733,194.624,1,102.733
20769,355,67,5,16,18,15,15,15,0.0,55,+1:03.178,50,10,1:42.573,194.928,1,102.573
20770,355,807,3,10,15,16,16,16,0.0,55,+1:04.763,51,9,1:42.397,195.263,1,102.397
20771,355,5,205,19,20,17,17,17,0.0,54,\N,52,17,1:45.378,189.739,11,105.378
20772,355,810,166,25,22,18,18,18,0.0,53,\N,50,19,1:46.126,188.402,12,106.126
20773,355,811,164,21,23,19,19,19,0.0,53,\N,52,20,1:46.255,188.173,12,106.255
20774,355,32,164,20,24,20,20,20,0.0,53,\N,44,21,1:46.646,187.483,12,106.646
20775,355,15,205,18,19,21,21,21,0.0,51,\N,42,18,1:45.979,188.663,65,105.979
20779,841,20,9,1,1,1,1,1,25.0,58,1:29:30.259,44,4,1:29.844,212.488,1,89.844
20780,841,1,1,3,2,2,2,2,18.0,58,+22.297,41,8,1:30.314,211.382,1,90.314
20781,841,808,4,10,6,3,3,3,15.0,58,+30.560,55,7,1:30.064,211.969,1,90.064
20782,841,4,6,5,5,4,4,4,12.0,58,+31.772,49,2,1:29.487,213.336,1,89.487
20783,841,17,9,2,3,5,5,5,10.0,58,+38.171,50,3,1:29.600,213.066,1,89.6
20784,841,18,1,4,4,6,6,6,8.0,58,+54.304,49,5,1:29.883,212.396,1,89.883
20785,841,13,6,6,8,7,7,7,6.0,58,+1:25.186,55,1,1:28.947,214.631,1,88.947
20786,841,67,5,18,10,8,8,8,4.0,57,\N,44,11,1:30.836,210.167,11,90.836
20787,841,16,10,14,16,9,9,9,2.0,57,\N,55,13,1:31.526,208.583,11,91.526
20788,841,814,10,15,14,10,10,10,1.0,57,\N,40,14,1:31.941,207.641,11,91.941
20789,841,153,5,19,12,11,11,11,0.0,57,\N,41,10,1:30.467,211.025,11,90.467
20790,841,2,4,9,18,12,12,12,0.0,57,\N,43,15,1:32.377,206.661,11,92.377
20791,841,15,205,21,20,13,13,13,0.0,56,\N,52,16,1:32.550,206.275,12,92.55
20792,841,816,166,25,22,14,14,14,0.0,54,\N,44,19,1:34.523,201.969,14,94.523
20801,842,20,9,1,1,1,1,1,25.0,56,1:37:39.832,33,6,1:41.539,196.523,1,101.539
20802,842,18,1,4,4,2,2,2,18.0,56,+3.261,50,4,1:41.264,197.057,1,101.264
20803,842,2,4,9,6,3,3,3,15.0,56,+25.075,47,7,1:41.547,196.508,1,101.547
20804,842,17,9,2,3,4,4,4,12.0,56,+26.384,46,1,1:40.571,198.415,1,100.571
20805,842,13,6,6,7,5,5,5,10.0,56,+36.958,41,9,1:41.999,195.637,1,101.999
20806,842,4,6,5,5,6,6,6,8.0,56,+37.248,49,2,1:40.717,198.127,1,100.717
20807,842,155,15,16,10,7,7,7,6.0,56,+1:06.439,39,10,1:42.095,195.453,1,102.095
20808,842,1,1,3,2,8,8,8,4.0,56,+1:09.957,54,5,1:41.512,196.575,1,101.512
20809,842,30,131,7,11,9,9,9,2.0,56,+1:24.896,45,11,1:42.491,194.698,1,102.491
20810,842,814,10,15,14,10,10,10,1.0,56,+1:31.563,48,13,1:42.883,193.956,1,102.883
20811,842,16,10,14,17,11,11,11,0.0,55,+1:41.379,34,14,1:42.973,193.786,11,102.973
20812,842,3,131,8,9,12,12,12,0.0,55,\N,45,8,1:41.778,196.062,11,101.778
20813,842,67,5,18,12,13,13,13,0.0,55,\N,36,12,1:42.659,194.379,11,102.659
20814,842,153,5,19,13,14,14,14,0.0,55,\N,37,17,1:43.744,192.346,11,103.744
20815,842,5,205,20,19,15,15,15,0.0,55,\N,43,16,1:43.677,192.470,11,103.677
20816,842,10,166,24,21,16,16,16,0.0,54,\N,50,20,1:45.357,189.401,12,105.357
20817,842,808,4,10,8,17,17,17,0.0,52,\N,49,3,1:41.054,197.466,3,101.054
20825,843,1,1,3,3,1,1,1,25.0,56,1:36:58.226,48,2,1:40.415,195.424,1,100.415
20826,843,20,9,1,1,2,2,2,18.0,56,+5.198,47,8,1:41.321,193.677,1,101.321
20827,843,17,9,2,18,3,3,3,15.0,56,+7.555,42,1,1:38.993,198.232,1,98.993
20828,843,18,1,4,2,4,4,4,12.0,56,+10.000,39,3,1:40.623,195.021,1,100.623
20829,843,3,131,8,4,5,5,5,10.0,56,+13.448,41,5,1:41.166,193.974,1,101.166
20830,843,13,6,6,6,6,6,6,8.0,56,+15.840,39,10,1:41.678,192.997,1,101.678
20831,843,4,6,5,5,7,7,7,6.0,56,+30.622,41,15,1:42.070,192.256,1,102.07
20832,843,30,131,7,14,8,8,8,4.0,56,+31.026,46,6,1:41.215,193.880,1,101.215
20833,843,808,4,10,10,9,9,9,2.0,56,+57.404,50,7,1:41.261,193.792,1,101.261
20834,843,155,15,16,13,10,10,10,1.0,56,+1:03.273,32,17,1:42.577,191.306,1,102.577
20835,843,814,10,15,8,11,11,11,0.0,56,+1:08.757,45,18,1:42.614,191.237,1,102.614
20836,843,2,4,9,16,12,12,12,0.0,56,+1:12.739,51,16,1:42.406,191.625,1,102.406
20837,843,22,3,11,15,13,13,13,0.0,56,+1:30.189,45,13,1:42.031,192.329,1,102.031
20838,843,67,5,18,9,14,14,14,0.0,56,+1:30.671,45,11,1:41.696,192.963,1,101.696
20839,843,16,10,14,11,15,15,15,0.0,55,\N,54,4,1:41.157,193.991,11,101.157
20840,843,5,205,20,19,16,16,16,0.0,55,\N,45,19,1:42.672,191.129,11,102.672
20841,843,815,15,17,12,17,17,17,0.0,55,\N,39,9,1:41.643,193.063,11,101.643
20842,843,813,3,12,17,18,18,18,0.0,55,\N,46,12,1:41.702,192.951,11,101.702
20843,843,15,205,21,20,19,19,19,0.0,55,\N,53,14,1:42.052,192.290,11,102.052
20844,843,816,166,25,21,20,20,20,0.0,54,\N,45,22,1:44.806,187.237,12,104.806
20845,843,10,166,24,22,21,21,21,0.0,54,\N,54,21,1:44.381,187.999,12,104.381
20846,843,24,164,23,23,22,22,22,0.0,54,\N,52,20,1:43.384,189.812,12,103.384
20847,843,39,164,22,24,23,23,23,0.0,54,\N,41,24,1:46.081,184.986,12,106.081
20849,844,20,9,1,1,1,1,1,25.0,58,1:30:17.558,50,3,1:29.937,213.669,1,89.937
20850,844,17,9,2,2,2,2,2,18.0,58,+8.807,48,1,1:29.703,214.226,1,89.703
20851,844,4,6,5,5,3,3,3,15.0,58,+10.075,48,6,1:30.279,212.860,1,90.279
20852,844,1,1,3,4,4,4,4,12.0,58,+40.232,48,4,1:30.108,213.264,1,90.108
20853,844,3,131,8,3,5,5,5,10.0,58,+47.539,47,7,1:30.573,212.169,1,90.573
20854,844,18,1,4,6,6,6,6,8.0,58,+59.431,47,13,1:31.167,210.786,1,91.167
20855,844,2,4,9,9,7,7,7,6.0,58,+1:00.857,52,5,1:30.158,213.145,1,90.158
20856,844,808,4,10,7,8,8,8,4.0,58,+1:08.168,48,8,1:30.618,212.063,1,90.618
20857,844,67,5,18,16,9,9,9,2.0,58,+1:09.394,44,14,1:31.360,210.341,1,91.36
20858,844,155,15,16,24,10,10,10,1.0,58,+1:18.021,45,10,1:31.038,211.085,1,91.038
20859,844,13,6,6,10,11,11,11,0.0,58,+1:19.823,57,11,1:31.118,210.900,1,91.118
20860,844,30,131,7,8,12,12,12,0.0,58,+1:25.444,47,12,1:31.153,210.819,1,91.153
20861,844,16,10,14,12,13,13,13,0.0,57,\N,43,16,1:32.070,208.719,11,92.07
20862,844,815,15,17,15,14,14,14,0.0,57,\N,46,9,1:30.797,211.645,11,90.797
20863,844,22,3,11,11,15,15,15,0.0,57,\N,46,17,1:32.079,208.699,11,92.079
20864,844,153,5,19,17,16,16,16,0.0,57,\N,57,2,1:29.894,213.771,11,89.894
20865,844,813,3,12,14,17,17,17,0.0,57,\N,44,15,1:32.044,208.778,11,92.044
20866,844,15,205,21,19,18,18,18,0.0,57,\N,49,20,1:32.862,206.939,11,92.862
20867,844,5,205,20,18,19,19,19,0.0,56,\N,55,19,1:32.695,207.312,12,92.695
20868,844,816,166,25,23,20,20,20,0.0,56,\N,55,23,1:34.971,202.343,12,94.971
20869,844,39,164,22,22,21,21,21,0.0,55,\N,51,21,1:33.948,204.547,13,93.948
20870,844,24,164,23,20,22,22,22,0.0,53,\N,41,22,1:34.699,202.925,15,94.699
20873,845,20,9,1,2,1,1,1,25.0,66,1:39:03.301,60,4,1:27.162,192.262,1,87.162
20874,845,1,1,3,3,2,2,2,18.0,66,+0.630,52,1,1:26.727,193.227,1,86.727
20875,845,18,1,4,5,3,3,3,15.0,66,+35.697,63,7,1:27.518,191.480,1,87.518
20876,845,17,9,2,1,4,4,4,12.0,66,+47.966,50,5,1:27.187,192.207,1,87.187
20877,845,4,6,5,4,5,5,5,10.0,65,\N,22,9,1:28.737,188.850,11,88.737
20878,845,30,131,7,10,6,6,6,8.0,65,\N,34,15,1:29.463,187.317,11,89.463
20879,845,3,131,8,7,7,7,7,6.0,65,\N,34,13,1:29.155,187.964,11,89.155
20880,845,2,4,9,24,8,8,8,4.0,65,\N,61,3,1:26.958,192.713,11,86.958
20881,845,815,15,17,12,9,9,9,2.0,65,\N,55,6,1:27.247,192.075,11,87.247
20882,845,155,15,16,14,10,10,10,1.0,65,\N,52,8,1:27.615,191.268,11,87.615
20883,845,808,4,10,6,11,11,11,0.0,65,\N,35,17,1:29.592,187.047,11,89.592
20884,845,814,10,15,16,12,12,12,0.0,65,\N,42,16,1:29.469,187.305,11,89.469
20885,845,16,10,14,17,13,13,13,0.0,65,\N,52,10,1:28.791,188.735,11,88.791
20886,845,67,5,18,11,14,14,14,0.0,65,\N,27,18,1:30.049,186.098,11,90.049
20887,845,813,3,12,9,15,15,15,0.0,65,\N,64,14,1:29.391,187.468,11,89.391
20888,845,153,5,19,13,16,16,16,0.0,64,\N,52,12,1:29.132,188.013,12,89.132
20889,845,22,3,11,19,17,17,17,0.0,64,\N,60,2,1:26.891,192.862,12,86.891
20890,845,15,205,21,18,18,18,18,0.0,64,\N,34,20,1:30.783,184.594,12,90.783
20891,845,10,166,24,20,19,19,19,0.0,63,\N,40,21,1:31.635,182.877,13,91.635
20892,845,816,166,25,23,20,20,20,0.0,62,\N,36,22,1:32.549,181.071,14,92.549
20893,845,39,164,22,22,21,21,21,0.0,61,\N,33,23,1:32.848,180.488,15,92.848
20897,846,20,9,1,1,1,1,1,25.0,78,2:09:38.373,78,2,1:16.267,157.656,1,76.267
20898,846,4,6,5,4,2,2,2,18.0,78,+1.138,77,4,1:16.471,157.236,1,76.471
20899,846,18,1,4,2,3,3,3,15.0,78,+2.378,78,3,1:16.463,157.252,1,76.463
20900,846,17,9,2,3,4,4,4,12.0,78,+23.101,78,1,1:16.234,157.724,1,76.234
20901,846,155,15,16,12,5,5,5,10.0,78,+26.916,76,7,1:18.308,153.547,1,78.308
20902,846,1,1,3,9,6,6,6,8.0,78,+27.210,54,5,1:17.847,154.456,1,77.847
20903,846,16,10,14,14,7,7,7,6.0,77,\N,77,13,1:18.872,152.449,11,78.872
20904,846,2,4,9,15,8,8,8,4.0,77,\N,77,6,1:17.857,154.436,11,77.857
20905,846,22,3,11,11,9,9,9,2.0,77,\N,76,8,1:18.584,153.008,11,78.584
20906,846,67,5,18,16,10,10,10,1.0,77,\N,77,12,1:18.832,152.526,11,78.832
20907,846,3,131,8,7,11,11,11,0.0,76,\N,56,10,1:18.699,152.784,12,78.699
20908,846,814,10,15,13,12,12,12,0.0,76,\N,75,11,1:18.724,152.736,12,78.724
20909,846,15,205,21,18,13,13,13,0.0,76,\N,66,19,1:21.277,147.938,12,81.277
20910,846,5,205,20,17,14,14,14,0.0,76,\N,54,18,1:20.678,149.036,12,80.678
20911,846,816,166,25,21,15,15,15,0.0,75,\N,75,20,1:21.391,147.731,13,81.391
20912,846,24,164,23,23,16,16,16,0.0,75,\N,74,21,1:21.566,147.414,13,81.566
20913,846,39,164,22,22,17,17,17,0.0,74,\N,74,23,1:22.731,145.338,14,82.731
20914,846,813,3,12,8,18,18,18,0.0,73,\N,62,14,1:18.904,152.387,3,78.904
20920,847,18,1,4,7,1,1,1,25.0,70,4:04:39.537,69,1,1:16.956,204.007,1,76.956
20921,847,20,9,1,1,2,2,2,18.0,70,+2.709,69,2,1:17.217,203.317,1,77.217
20922,847,17,9,2,4,3,3,3,15.0,70,+13.828,65,8,1:19.572,197.300,1,79.572
20923,847,30,131,7,8,4,4,4,12.0,70,+14.219,70,4,1:19.138,198.382,1,79.138
20924,847,808,4,10,10,5,5,5,10.0,70,+20.395,68,3,1:19.054,198.593,1,79.054
20925,847,13,6,6,3,6,6,6,8.0,70,+33.225,68,5,1:19.148,198.357,1,79.148
20926,847,155,15,16,13,7,7,7,6.0,70,+33.270,70,10,1:20.213,195.723,1,80.213
20927,847,153,5,19,24,8,8,8,4.0,70,+35.964,69,13,1:20.371,195.339,1,80.371
20928,847,22,3,11,16,9,9,9,2.0,70,+45.117,68,11,1:20.316,195.472,1,80.316
20929,847,67,5,18,15,10,10,10,1.0,70,+47.056,69,7,1:19.507,197.461,1,79.507
20930,847,3,131,8,6,11,11,11,0.0,70,+50.454,69,9,1:20.071,196.070,1,80.071
20931,847,37,15,17,17,12,12,12,0.0,70,+1:03.607,70,12,1:20.369,195.343,1,80.369
20932,847,24,164,23,20,13,13,13,0.0,69,\N,63,17,1:23.419,188.201,11,83.419
20933,847,39,164,22,22,14,14,14,0.0,69,\N,66,16,1:23.116,188.887,11,83.116
20934,847,816,166,25,23,15,15,15,0.0,69,\N,68,15,1:22.495,190.309,11,82.495
20935,847,10,166,24,21,16,16,16,0.0,69,\N,68,19,1:24.590,185.596,11,84.59
20936,847,15,205,21,18,17,17,17,0.0,69,\N,67,14,1:22.233,190.916,11,82.233
20937,847,814,10,15,11,18,18,18,0.0,67,\N,67,6,1:19.395,197.740,3,79.395
20944,848,20,9,1,1,1,1,1,25.0,57,1:39:36.169,53,1,1:41.852,191.536,1,101.852
20945,848,4,6,5,4,2,2,2,18.0,57,+10.891,49,2,1:42.308,190.683,1,102.308
20946,848,17,9,2,2,3,3,3,15.0,57,+27.255,39,4,1:42.534,190.262,1,102.534
20947,848,1,1,3,3,4,4,4,12.0,57,+46.190,47,6,1:42.947,189.499,1,102.947
20948,848,13,6,6,5,5,5,5,10.0,57,+51.705,53,5,1:42.705,189.945,1,102.705
20949,848,18,1,4,6,6,6,6,8.0,57,+1:00.065,57,3,1:42.340,190.623,1,102.34
20950,848,3,131,8,7,7,7,7,6.0,57,+1:38.090,53,12,1:43.649,188.215,1,103.649
20951,848,153,5,19,18,8,8,8,4.0,56,\N,53,11,1:43.579,188.343,11,103.579
20952,848,16,10,14,10,9,9,9,2.0,56,\N,53,10,1:43.526,188.439,11,103.526
20953,848,2,4,9,9,10,10,10,1.0,56,\N,51,14,1:43.901,187.759,11,103.901
20954,848,815,15,17,16,11,11,11,0.0,56,\N,41,15,1:43.949,187.672,11,103.949
20955,848,22,3,11,13,12,12,12,0.0,56,\N,55,17,1:44.131,187.344,11,104.131
20956,848,67,5,18,17,13,13,13,0.0,56,\N,47,16,1:44.103,187.395,11,104.103
20957,848,814,10,15,12,14,14,14,0.0,56,\N,54,13,1:43.851,187.849,11,103.851
20958,848,808,4,10,11,15,15,15,0.0,56,\N,41,8,1:43.151,189.124,11,103.151
20959,848,155,15,16,14,16,16,16,0.0,56,\N,42,9,1:43.517,188.456,11,103.517
20960,848,30,131,7,8,17,17,17,0.0,56,\N,50,18,1:44.578,186.544,11,104.578
20961,848,813,3,12,15,18,18,18,0.0,56,\N,47,7,1:43.134,189.155,11,103.134
20962,848,5,205,20,19,19,19,19,0.0,55,\N,44,19,1:45.055,185.697,12,105.055
20963,848,15,205,21,20,20,20,20,0.0,55,\N,28,20,1:46.208,183.681,12,106.208
20964,848,10,166,24,21,21,21,21,0.0,55,\N,49,21,1:46.628,182.957,12,106.628
20965,848,816,166,25,23,22,22,22,0.0,55,\N,51,22,1:47.164,182.042,12,107.164
20966,848,24,164,23,22,23,23,23,0.0,54,\N,37,23,1:47.418,181.612,13,107.418
20967,848,39,164,22,24,24,24,24,0.0,54,\N,32,24,1:47.708,181.123,13,107.708
20968,849,4,6,5,3,1,1,1,25.0,52,1:28:41.196,41,1,1:34.908,223.454,1,94.908
20969,849,20,9,1,2,2,2,2,18.0,52,+16.511,38,3,1:35.565,221.918,1,95.565
20970,849,17,9,2,1,3,3,3,15.0,52,+16.947,49,4,1:35.665,221.686,1,95.665
20971,849,1,1,3,10,4,4,4,12.0,52,+28.986,39,5,1:36.180,220.499,1,96.18
20972,849,13,6,6,4,5,5,5,10.0,52,+29.010,49,2,1:35.474,222.129,1,95.474
20973,849,3,131,8,9,6,6,6,8.0,52,+1:00.665,32,13,1:37.073,218.470,1,97.073
20974,849,815,15,17,12,7,7,7,6.0,52,+1:05.590,35,7,1:36.656,219.413,1,96.656
20975,849,2,4,9,16,8,8,8,4.0,52,+1:15.542,37,14,1:37.117,218.371,1,97.117
20976,849,30,131,7,13,9,9,9,2.0,52,+1:17.912,34,11,1:37.034,218.558,1,97.034
20977,849,153,5,19,18,10,10,10,1.0,52,+1:19.108,38,15,1:37.160,218.275,1,97.16
20978,849,16,10,14,11,11,11,11,0.0,52,+1:19.712,42,9,1:36.744,219.213,1,96.744
20979,849,808,4,10,14,12,12,12,0.0,52,+1:20.681,40,6,1:36.308,220.206,1,96.308
20980,849,22,3,11,15,13,13,13,0.0,51,\N,38,8,1:36.733,219.238,11,96.733
20981,849,813,3,12,7,14,14,14,0.0,51,\N,41,12,1:37.036,218.553,11,97.036
20982,849,814,10,15,6,15,15,15,0.0,51,\N,48,16,1:37.936,216.545,11,97.936
20983,849,10,166,24,20,16,16,16,0.0,50,\N,49,17,1:39.811,212.477,12,99.811
20984,849,816,166,25,22,17,17,17,0.0,50,\N,30,20,1:40.560,210.894,12,100.56
20985,849,24,164,23,23,18,18,18,0.0,50,\N,40,19,1:40.524,210.970,12,100.524
20986,849,817,164,22,24,19,19,19,0.0,49,\N,30,22,1:40.910,210.163,13,100.91
20992,850,1,1,3,2,1,1,1,25.0,60,1:37:30.344,59,1,1:34.302,196.526,1,94.302
20993,850,4,6,5,4,2,2,2,18.0,60,+3.980,60,5,1:34.626,195.853,1,94.626
20994,850,17,9,2,1,3,3,3,15.0,60,+9.788,60,2,1:34.468,196.180,1,94.468
20995,850,20,9,1,3,4,4,4,12.0,60,+47.921,47,3,1:34.587,195.933,1,94.587
20996,850,13,6,6,5,5,5,5,10.0,60,+52.252,51,4,1:34.609,195.888,1,94.609
